carat,cut,color,clarity,price,size
1.22,Ideal,G,SI2,5714,207.37
1.27,Very Good,H,SI2,5715,206.38
1.35,Premium,J,SI1,5715,220.21
1.23,Ideal,F,SI2,5715,197.43
1.35,Premium,I,SI2,5715,225.82
1.1,Premium,F,SI1,5717,181.89
1.19,Ideal,E,SI2,5717,194.07
1.32,Very Good,H,SI1,5717,208.53
0.91,Ideal,D,SI1,5717,150.5
1.23,Premium,I,SI1,5717,201.03
1.23,Premium,I,SI1,5717,201.05
1.23,Premium,H,SI2,5717,203.77
1.2,Premium,H,SI1,5718,194.16
1.0,Very Good,E,SI1,5718,164.09
1.0,Premium,F,VS2,5718,165.02
1.28,Ideal,I,SI2,5719,206.57
1.0,Very Good,E,VS2,5720,157.42
1.21,Premium,F,SI1,5720,188.73
1.22,Very Good,D,SI2,5721,202.59
1.32,Ideal,I,SI2,5721,216.2
1.03,Premium,H,VS2,5722,166.25
1.2,Ideal,G,SI2,5722,195.85
1.2,Ideal,J,VS1,5722,196.13
1.31,Premium,H,VS1,5722,210.66
1.36,Very Good,J,SI1,5723,215.78
1.0,Good,G,VS2,5723,157.56
1.4,Premium,G,SI2,5723,230.11
1.46,Fair,H,SI2,5723,245.33
1.0,Very Good,G,VS2,5723,161.69
1.0,Premium,D,SI1,5723,163.84
1.0,Premium,D,SI1,5723,162.75
1.2,Very Good,I,VS2,5724,192.27
1.01,Good,E,SI1,5724,162.79
1.04,Premium,F,SI1,5724,167.4
1.24,Very Good,H,SI2,5725,202.2
1.21,Very Good,I,VS1,5726,196.34
1.05,Ideal,H,VS2,5728,172.11
1.3,Ideal,J,SI1,5728,214.91
0.99,Ideal,F,SI1,5728,159.97
1.0,Ideal,E,SI1,5728,166.4
1.0,Ideal,E,SI1,5728,162.2
1.13,Premium,H,VS2,5728,184.84
1.0,Fair,E,VS2,5729,160.17
0.93,Premium,F,SI1,5729,150.59
1.1,Very Good,H,VS2,5729,178.15
1.1,Premium,H,VS2,5729,176.7
1.01,Good,F,VS2,5731,162.35
1.01,Very Good,D,SI1,5731,161.54
1.01,Very Good,D,SI1,5731,162.16
1.09,Ideal,H,VS2,5732,180.6
0.91,Very Good,F,VVS2,5733,144.29
1.02,Very Good,D,SI1,5733,163.74
2.27,Fair,J,I1,5733,349.69
1.2,Ideal,I,VS2,5736,193.41
1.26,Very Good,H,SI2,5736,202.59
1.04,Very Good,H,VS2,5738,171.36
1.22,Premium,G,SI2,5739,202.29
1.21,Premium,I,VS1,5739,193.35
1.22,Premium,G,SI2,5739,197.61
1.22,Very Good,E,SI2,5739,195.87
1.22,Premium,D,SI1,5739,197.68
1.25,Premium,I,SI1,5740,202.47
1.25,Premium,H,SI2,5740,200.61
1.25,Premium,J,VS1,5740,204.25
1.25,Premium,H,SI2,5740,202.33
1.01,Premium,G,VS2,5741,164.81
1.24,Premium,F,SI2,5741,198.25
1.01,Premium,E,SI1,5741,161.14
1.01,Very Good,F,SI1,5743,158.92
1.17,Ideal,G,SI2,5743,193.3
1.0,Good,H,VS1,5743,159.34
1.03,Premium,H,VS1,5744,170.82
1.31,Premium,I,SI2,5744,218.28
1.31,Premium,I,SI2,5744,214.23
1.08,Ideal,H,VS2,5745,179.95
1.21,Premium,F,SI2,5746,196.63
1.2,Premium,H,SI1,5746,191.36
1.2,Premium,H,SI1,5746,192.21
1.2,Premium,H,SI1,5746,194.04
1.01,Very Good,G,VS2,5747,159.32
1.01,Good,D,SI1,5747,167.71
1.19,Premium,I,VS1,5747,195.01
1.34,Ideal,J,VS1,5748,220.05
1.06,Ideal,I,VS2,5748,173.59
1.07,Ideal,I,SI1,5748,175.35
1.01,Premium,E,SI1,5749,164.17
1.51,Fair,I,I1,5750,237.05
1.15,Very Good,H,VS2,5750,186.29
1.11,Premium,G,SI1,5750,181.98
1.01,Ideal,E,SI1,5751,165.78
1.17,Premium,H,SI1,5751,193.87
1.17,Ideal,H,SI1,5751,195.13
1.3,Premium,E,SI2,5751,213.19
1.07,Very Good,H,SI1,5752,177.77
0.81,Ideal,E,VVS1,5752,132.72
0.9,Very Good,G,IF,5754,146.01
1.0,Very Good,D,SI1,5755,162.25
1.0,Ideal,D,SI1,5755,165.17
1.34,Premium,D,SI2,5756,218.9
1.08,Ideal,H,SI1,5756,176.71
1.01,Good,G,VS2,5756,162.06
0.9,Very Good,D,VS1,5757,145.05
0.9,Very Good,D,VS1,5757,146.99
1.07,Good,H,VS2,5758,175.6
1.02,Very Good,G,VS2,5758,166.97
0.92,Ideal,H,IF,5758,154.35
1.08,Premium,D,SI1,5758,179.63
1.35,Premium,E,SI2,5758,218.86
1.06,Ideal,F,SI1,5758,172.17
1.35,Very Good,J,VS1,5759,219.43
1.01,Very Good,G,VS2,5759,162.16
1.01,Very Good,G,VS2,5759,159.37
1.01,Very Good,G,VS2,5759,164.23
1.0,Very Good,F,VS2,5759,157.92
1.01,Very Good,G,VS2,5759,162.29
1.01,Premium,G,VS2,5759,166.38
1.01,Premium,G,VS2,5759,166.02
1.01,Very Good,G,VS2,5759,163.84
1.01,Very Good,G,VS2,5759,163.63
1.01,Very Good,E,SI1,5759,159.87
1.31,Premium,I,VS1,5759,214.67
1.31,Premium,I,VS1,5759,209.99
1.13,Ideal,G,SI1,5759,188.42
1.28,Good,J,VS1,5759,212.31
1.01,Very Good,E,VS2,5760,165.02
1.21,Premium,I,SI1,5760,199.64
1.22,Ideal,I,VS2,5761,198.91
1.27,Ideal,F,SI1,5761,205.24
1.27,Premium,J,VVS1,5761,208.25
1.35,Ideal,F,SI2,5761,219.56
1.05,Premium,D,SI1,5762,172.05
1.23,Ideal,J,VS2,5763,197.14
1.23,Very Good,I,SI1,5763,200.64
1.2,Ideal,I,SI1,5763,199.68
1.14,Ideal,H,SI1,5763,188.48
1.07,Premium,H,VS1,5764,176.43
1.68,Good,E,I1,5765,267.13
1.2,Ideal,I,VS1,5765,203.05
1.38,Ideal,J,SI2,5765,231.68
1.33,Premium,I,SI2,5765,213.33
1.0,Very Good,G,VS2,5766,163.91
1.0,Good,G,VS2,5766,165.95
1.04,Premium,E,SI1,5766,169.46
1.2,Ideal,G,VS1,5766,194.49
1.56,Ideal,J,SI2,5766,255.04
1.04,Good,E,SI1,5766,169.25
1.07,Very Good,D,SI1,5767,174.02
1.07,Ideal,D,SI1,5767,174.98
0.96,Ideal,F,VS1,5767,157.35
1.02,Ideal,I,VVS2,5767,169.74
1.51,Premium,H,SI2,5767,245.54
1.23,Ideal,H,SI1,5768,194.55
1.03,Good,H,SI2,5768,161.87
1.09,Ideal,F,SI1,5768,176.92
1.23,Premium,J,VVS2,5768,200.33
1.11,Good,F,SI1,5769,182.19
1.1,Very Good,F,SI1,5769,181.61
1.05,Very Good,E,SI1,5770,172.22
1.13,Fair,H,SI1,5771,177.61
0.9,Good,G,IF,5771,145.65
1.09,Very Good,E,SI1,5771,177.56
1.29,Very Good,I,SI1,5771,209.01
1.29,Ideal,J,VS2,5771,207.58
1.22,Premium,H,VS1,5773,195.59
1.02,Ideal,F,SI1,5773,165.12
1.1,Premium,E,SI1,5773,179.51
1.22,Ideal,H,VS1,5773,195.07
1.03,Premium,F,VS2,5774,165.95
1.0,Premium,D,SI1,5775,162.08
1.0,Ideal,D,SI1,5775,167.91
1.0,Ideal,D,SI1,5775,166.04
1.0,Premium,D,SI1,5775,160.08
1.25,Very Good,H,SI2,5775,201.47
1.0,Premium,D,SI1,5775,160.97
1.08,Premium,H,VS2,5775,178.0
1.24,Premium,E,SI1,5775,203.98
1.04,Premium,H,VS2,5777,172.56
1.01,Very Good,E,VS2,5777,164.14
1.01,Ideal,H,VS1,5777,163.07
1.02,Very Good,D,SI1,5778,162.35
1.34,Ideal,I,SI2,5778,223.29
1.34,Premium,J,VS2,5778,218.87
1.01,Very Good,G,VS2,5779,158.32
1.13,Premium,H,VS2,5779,182.25
0.92,Very Good,D,SI1,5779,148.67
1.2,Good,H,SI1,5779,191.68
1.2,Premium,H,SI2,5779,192.25
0.92,Ideal,D,SI1,5779,149.48
1.29,Ideal,J,VS1,5779,208.18
1.2,Premium,E,SI2,5779,200.16
1.11,Very Good,H,SI1,5780,181.21
1.01,Premium,D,SI1,5780,163.34
1.01,Premium,D,SI1,5780,163.4
1.11,Premium,H,VS2,5781,180.88
1.16,Premium,F,VS2,5781,192.66
1.24,Very Good,J,VS1,5783,204.53
1.24,Very Good,J,VS1,5783,200.35
1.24,Very Good,I,VS2,5783,204.91
1.06,Premium,H,VS2,5783,173.17
1.06,Premium,H,VS2,5783,172.96
1.06,Very Good,H,VS2,5783,170.06
1.09,Very Good,G,VS2,5783,176.96
1.0,Good,E,SI1,5784,160.21
1.01,Fair,F,VS2,5784,154.41
1.33,Very Good,J,VS2,5785,214.01
1.01,Good,F,VS1,5786,163.45
1.23,Premium,G,VS1,5786,195.13
1.34,Very Good,J,SI2,5787,214.74
1.01,Premium,G,VS2,5787,165.79
1.21,Good,E,SI2,5787,185.81
1.3,Premium,F,SI2,5788,211.84
1.23,Very Good,I,VS2,5789,203.16
1.01,Very Good,F,SI1,5789,163.43
1.08,Ideal,H,VS1,5791,178.7
1.03,Premium,G,SI1,5791,168.77
1.26,Ideal,G,VS2,5792,203.22
1.16,Ideal,D,SI2,5793,192.21
1.21,Premium,H,SI1,5793,188.99
1.22,Premium,F,SI2,5794,192.56
0.9,Very Good,D,VS1,5795,144.99
0.91,Ideal,G,VS1,5795,146.9
1.28,Ideal,J,VS2,5795,206.15
1.04,Ideal,F,SI1,5795,173.88
1.38,Ideal,I,SI2,5796,223.05
1.24,Ideal,H,SI2,5797,202.41
1.24,Ideal,I,SI1,5797,200.47
1.01,Fair,D,VS2,5797,162.23
1.0,Ideal,F,SI2,5798,163.17
1.06,Ideal,E,SI1,5798,174.82
1.16,Very Good,H,SI2,5799,186.4
1.09,Premium,D,SI1,5799,176.32
1.35,Premium,G,SI1,5799,215.84
1.32,Premium,J,VS2,5800,218.29
1.03,Very Good,E,VS2,5800,167.89
1.18,Premium,H,SI1,5801,191.3
1.51,Fair,J,SI2,5801,234.05
1.14,Premium,G,SI1,5801,190.23
1.19,Premium,H,SI1,5802,191.13
1.11,Premium,E,SI1,5802,179.17
1.02,Very Good,D,SI1,5803,163.34
1.0,Very Good,F,SI1,5804,160.4
1.03,Ideal,D,SI1,5804,171.08
1.03,Ideal,D,SI1,5804,169.94
1.03,Ideal,D,SI1,5804,167.99
1.0,Ideal,D,SI1,5804,162.2
1.16,Ideal,D,SI1,5805,190.17
1.08,Very Good,E,SI2,5805,173.76
1.04,Ideal,H,VS2,5805,173.45
0.92,Ideal,F,VS2,5805,151.2
1.1,Premium,H,VS2,5805,183.76
1.0,Premium,G,VS2,5806,163.63
1.0,Premium,G,VS2,5806,160.61
1.0,Very Good,G,VS2,5806,157.86
1.0,Very Good,G,VS2,5806,161.95
1.0,Premium,G,VS2,5806,163.53
1.02,Ideal,E,SI1,5806,168.12
1.22,Ideal,I,SI1,5807,200.26
1.22,Ideal,I,SI1,5807,202.97
1.22,Ideal,H,SI2,5807,172.38
1.22,Ideal,H,SI2,5807,200.11
1.22,Ideal,I,SI1,5807,195.65
1.5,Very Good,G,I1,5808,240.84
1.32,Ideal,J,VS1,5808,216.34
1.14,Premium,H,VS1,5809,186.01
1.24,Good,E,SI2,5809,206.14
1.14,Premium,D,SI1,5809,186.9
1.25,Ideal,H,SI2,5810,201.97
1.01,Very Good,D,SI1,5812,158.71
1.01,Ideal,D,SI1,5812,162.39
1.06,Premium,G,VS2,5813,171.37
1.13,Ideal,I,VS1,5813,187.97
1.07,Premium,F,SI1,5813,175.76
1.02,Very Good,E,SI1,5814,165.95
1.21,Ideal,H,SI2,5814,198.83
1.03,Premium,G,VS2,5814,170.43
1.01,Very Good,D,SI1,5815,164.9
1.29,Premium,J,VS2,5815,210.03
1.18,Very Good,H,SI1,5815,193.23
1.02,Good,G,VS2,5816,166.45
1.02,Ideal,G,VS2,5816,165.69
1.02,Ideal,G,VS2,5816,164.03
1.09,Ideal,F,SI1,5816,176.92
1.09,Ideal,F,SI1,5816,178.16
1.2,Very Good,I,SI1,5816,192.84
0.3,Ideal,H,VVS2,605,49.46
0.3,Good,H,VVS2,605,49.18
0.3,Ideal,F,VS2,605,49.51
0.3,Premium,G,VS1,605,48.22
0.3,Very Good,H,VVS2,605,48.85
0.3,Ideal,H,VVS2,605,50.29
0.3,Premium,F,VS2,605,49.42
0.3,Ideal,G,VS1,605,49.3
0.3,Ideal,H,VVS2,605,48.61
0.3,Very Good,G,VS1,605,48.09
0.3,Premium,F,VS2,605,48.29
0.3,Premium,F,VS2,605,49.25
0.3,Very Good,G,VS1,605,48.86
0.3,Very Good,G,VS1,605,48.23
0.3,Ideal,H,VVS2,605,49.94
0.3,Premium,H,VVS2,605,48.91
0.3,Ideal,F,VS2,605,49.3
0.3,Very Good,G,VS1,605,48.41
0.3,Good,H,VVS2,605,49.06
0.3,Good,G,VS1,605,48.82
0.3,Very Good,H,VVS2,605,47.71
0.3,Very Good,G,VS1,605,48.86
0.3,Very Good,G,VS1,605,49.81
0.3,Very Good,G,VS1,605,49.2
0.3,Very Good,G,VS1,605,49.16
0.3,Good,H,VVS2,605,47.84
0.3,Ideal,H,VVS2,605,49.76
0.3,Very Good,G,VS1,605,48.23
0.3,Good,G,VS1,605,49.71
0.3,Premium,F,VS2,605,47.57
1.01,Good,F,VS2,5817,160.78
0.95,Good,G,VVS2,5817,161.24
1.06,Premium,D,SI1,5817,177.41
1.08,Premium,H,VS1,5818,185.04
1.12,Ideal,H,SI1,5818,184.42
1.2,Good,I,VS1,5818,185.11
1.2,Good,I,VS1,5818,192.75
1.14,Very Good,F,SI1,5819,183.87
1.0,Good,E,VS2,5819,163.56
1.07,Very Good,H,VS2,5820,176.68
1.07,Ideal,H,VS2,5820,175.41
1.23,Ideal,I,SI2,5820,202.23
1.31,Ideal,I,SI2,5820,212.01
1.05,Very Good,D,SI1,5821,176.61
1.08,Good,D,SI1,5821,169.51
1.05,Premium,G,VS2,5821,173.22
1.05,Premium,D,SI1,5821,175.7
1.05,Premium,E,SI1,5821,172.53
1.1,Premium,F,SI1,5821,181.89
1.2,Premium,H,SI1,5822,200.06
1.2,Premium,H,SI1,5822,193.59
1.2,Ideal,H,SI1,5822,197.43
1.2,Premium,H,SI1,5822,191.36
1.19,Ideal,E,SI2,5822,194.07
1.01,Good,E,SI1,5823,162.27
1.3,Premium,H,VS2,5824,214.01
1.0,Ideal,G,VS2,5824,161.09
0.91,Very Good,D,VS2,5825,151.06
1.19,Good,F,SI1,5825,197.47
1.21,Very Good,H,SI1,5826,197.1
1.01,Premium,H,VS1,5826,158.37
1.03,Premium,G,VS2,5826,167.18
1.2,Ideal,G,SI2,5826,195.85
0.9,Ideal,F,VS2,5828,147.1
1.01,Ideal,H,SI2,5828,169.63
1.13,Ideal,D,SI1,5829,186.85
1.01,Good,E,VS2,5829,155.56
1.0,Good,F,VS1,5829,154.53
1.15,Very Good,H,VS2,5831,187.0
1.14,Ideal,H,VS2,5831,185.39
1.16,Good,J,VVS2,5831,195.35
1.37,Ideal,J,VS2,5831,223.56
1.17,Premium,H,SI1,5831,194.22
1.27,Premium,H,VS2,5832,207.35
1.3,Very Good,J,VS2,5832,215.4
1.22,Premium,I,VS2,5832,196.63
1.01,Ideal,D,SI1,5832,162.86
1.01,Very Good,D,SI1,5832,161.49
1.01,Very Good,D,SI1,5832,163.73
1.31,Premium,I,VS2,5832,216.55
1.33,Premium,I,SI2,5832,216.96
1.2,Ideal,H,VS2,5833,189.14
1.2,Very Good,H,VS2,5833,190.61
1.05,Ideal,H,VS2,5833,172.11
1.0,Fair,F,VS1,5833,160.53
1.5,Good,H,SI2,5833,244.05
1.23,Good,I,VS1,5834,200.5
1.37,Very Good,I,SI2,5834,224.57
1.06,Ideal,F,SI1,5834,174.45
1.24,Very Good,I,VS2,5836,201.0
1.03,Ideal,D,SI2,5836,168.34
1.08,Premium,F,SI1,5836,176.68
1.17,Ideal,F,SI1,5837,188.76
1.03,Ideal,E,SI1,5837,173.1
1.12,Ideal,H,SI1,5838,184.29
1.01,Premium,G,VS2,5839,159.78
1.01,Very Good,G,VS2,5839,163.72
1.02,Very Good,D,SI1,5839,169.01
1.08,Ideal,H,VS2,5839,176.38
1.02,Ideal,E,SI1,5840,167.08
1.0,Fair,F,VS2,5840,161.16
0.74,Ideal,D,VVS2,5841,122.3
1.23,Premium,F,SI2,5841,204.72
1.17,Ideal,D,SI2,5842,189.55
1.05,Ideal,F,SI1,5842,175.71
1.0,Ideal,F,VS2,5844,166.67
1.09,Very Good,H,VS1,5845,179.38
1.12,Premium,H,VS1,5845,180.12
1.5,Fair,J,VS2,5846,234.16
1.2,Premium,G,SI2,5846,191.82
1.2,Premium,H,SI2,5846,194.73
1.2,Premium,F,SI2,5846,193.3
1.03,Premium,H,VS1,5849,170.82
1.26,Very Good,H,VS2,5849,204.23
1.08,Ideal,H,VS2,5850,179.95
1.25,Very Good,F,SI2,5851,208.77
1.0,Very Good,D,SI1,5851,160.27
1.15,Premium,G,SI1,5851,188.76
1.15,Premium,G,SI1,5851,186.52
1.33,Ideal,J,VS1,5852,218.97
1.16,Ideal,H,SI1,5852,193.13
1.0,Fair,G,VS1,5853,158.16
1.2,Very Good,H,VS1,5853,186.85
1.0,Very Good,H,VS2,5854,160.06
1.11,Ideal,H,SI1,5854,183.25
1.01,Premium,F,SI1,5854,168.66
1.01,Ideal,I,VS2,5855,163.58
0.9,Good,G,IF,5855,143.49
1.23,Very Good,I,SI1,5855,202.69
1.23,Ideal,I,SI1,5855,202.7
1.36,Premium,I,SI2,5856,219.37
1.33,Ideal,J,SI1,5857,219.0
1.14,Premium,H,VS2,5858,187.61
1.24,Very Good,H,SI2,5858,207.47
1.81,Fair,J,I1,5859,276.73
1.0,Very Good,G,VS2,5860,159.31
1.0,Good,G,VS2,5860,157.35
1.09,Premium,H,VS1,5860,180.37
1.01,Premium,D,SI1,5860,163.05
1.01,Very Good,H,VS2,5861,164.32
1.01,Very Good,F,SI1,5861,163.17
1.14,Ideal,H,SI1,5861,190.32
1.35,Ideal,J,VS2,5862,221.22
1.12,Ideal,H,SI1,5863,183.57
1.14,Ideal,I,VS1,5863,190.56
1.0,Good,G,VS1,5863,157.53
1.01,Premium,G,VS2,5864,162.16
1.01,Premium,G,VS2,5864,166.02
1.01,Premium,G,VS2,5864,163.63
1.01,Premium,G,VS2,5864,159.37
1.01,Premium,G,VS2,5864,162.29
1.01,Premium,G,VS2,5864,164.23
1.0,Good,F,VS2,5864,158.43
1.0,Premium,F,VS2,5864,162.05
1.0,Premium,F,VS2,5864,160.09
1.01,Premium,G,VS2,5864,164.51
1.01,Premium,G,VS2,5864,163.27
1.01,Premium,G,VS2,5864,166.38
1.1,Ideal,I,VS1,5864,180.55
1.21,Very Good,I,VS1,5865,198.14
1.0,Very Good,E,SI1,5865,162.84
1.21,Very Good,I,VS1,5866,199.27
1.24,Ideal,J,VS1,5866,203.41
1.24,Ideal,I,SI2,5866,200.88
1.08,Ideal,H,SI1,5867,178.67
1.2,Very Good,H,SI1,5868,194.44
1.1,Ideal,G,SI1,5868,177.08
1.2,Premium,G,SI1,5868,189.55
1.31,Premium,I,SI1,5869,210.17
1.21,Very Good,H,SI1,5871,191.18
1.18,Good,D,SI2,5871,192.19
1.68,Good,E,I1,5871,267.13
1.21,Premium,H,SI1,5871,190.96
1.04,Good,F,SI1,5871,165.26
1.07,Premium,D,SI1,5872,174.02
1.07,Ideal,D,SI1,5872,174.98
1.31,Premium,J,SI1,5876,217.48
1.06,Ideal,E,SI1,5877,175.63
1.28,Premium,H,VS2,5878,208.25
0.93,Ideal,G,IF,5879,150.84
0.95,Ideal,E,VS1,5879,153.11
1.0,Premium,D,SI1,5880,164.98
1.0,Premium,D,SI1,5880,163.0
1.25,Ideal,H,SI2,5880,201.47
1.2,Very Good,F,SI2,5880,193.47
1.2,Ideal,I,VS2,5880,191.4
1.0,Ideal,D,SI1,5880,167.91
1.0,Premium,D,SI1,5880,162.08
1.0,Premium,D,SI1,5880,160.08
1.0,Premium,D,SI1,5880,160.97
1.0,Ideal,D,SI1,5880,160.43
1.0,Ideal,E,SI1,5880,164.65
1.0,Ideal,D,SI1,5880,166.04
1.01,Ideal,H,VS1,5882,163.07
1.01,Fair,E,VS2,5882,150.06
1.21,Ideal,H,VS2,5882,196.92
1.21,Ideal,H,VS2,5882,194.5
1.04,Premium,F,SI1,5882,171.45
1.04,Ideal,F,SI1,5882,170.3
1.01,Premium,E,VS2,5882,167.65
1.04,Premium,H,VS1,5882,172.84
1.01,Premium,E,VS2,5882,146.63
1.0,Very Good,H,VS2,5883,158.71
1.03,Premium,H,VS1,5883,167.92
1.2,Very Good,I,VS2,5884,198.77
1.03,Very Good,I,SI2,5884,165.78
1.2,Very Good,H,SI2,5884,194.31
1.2,Ideal,I,VS2,5884,188.08
1.21,Very Good,E,SI1,5885,196.42
1.27,Ideal,J,VS1,5885,206.85
1.13,Premium,H,VS2,5885,187.63
1.13,Ideal,H,VS2,5885,184.74
1.13,Premium,H,VS2,5885,182.25
1.01,Very Good,G,VS2,5886,169.81
0.92,Ideal,H,VVS1,5886,151.32
1.05,Premium,H,VS1,5886,173.19
0.9,Very Good,E,VS2,5887,145.83
1.0,Ideal,G,VS2,5887,162.51
1.0,Ideal,G,VS2,5887,161.33
1.0,Premium,G,VS2,5887,159.24
1.28,Ideal,G,SI2,5888,208.22
1.1,Ideal,H,VS2,5888,180.7
1.09,Premium,G,VS2,5889,176.96
1.06,Ideal,H,VS2,5889,170.06
1.06,Premium,H,VS2,5889,172.96
1.21,Premium,D,SI2,5889,196.92
1.24,Premium,I,VS2,5889,204.91
1.06,Premium,H,VS2,5889,173.17
1.23,Good,H,SI1,5889,200.09
1.24,Ideal,F,SI2,5889,204.17
1.24,Premium,I,VS2,5889,203.18
1.23,Ideal,H,SI1,5889,198.95
1.24,Premium,F,SI2,5889,203.52
1.02,Premium,D,SI1,5890,163.43
1.15,Ideal,D,SI2,5891,188.98
1.17,Ideal,I,VS1,5892,190.38
1.21,Premium,J,VVS1,5893,195.74
0.99,Premium,F,VS2,5893,165.93
1.21,Good,H,SI1,5893,187.34
1.23,Ideal,F,SI2,5894,197.68
1.04,Premium,E,SI1,5894,168.41
1.01,Very Good,H,VS2,5897,163.76
0.9,Ideal,D,VS2,5897,143.96
1.29,Good,J,VS2,5898,207.9
1.01,Premium,G,VS1,5898,158.31
1.16,Ideal,D,SI2,5898,192.21
1.14,Good,E,SI1,5899,185.24
1.2,Premium,H,SI1,5899,188.93
1.26,Premium,G,SI2,5899,208.94
1.01,Very Good,F,VS2,5902,164.4
1.01,Good,F,VS2,5902,164.01
1.5,Very Good,J,SI2,5902,247.49
1.21,Ideal,H,VS1,5902,192.04
1.25,Premium,H,VS2,5902,200.58
1.24,Ideal,H,SI2,5902,202.41
1.24,Ideal,I,SI1,5902,200.47
1.01,Very Good,H,VS1,5904,165.77
1.09,Ideal,I,VS2,5904,175.25
1.0,Good,G,VS1,5906,157.92
1.03,Premium,E,VS2,5906,167.89
0.9,Ideal,H,VS1,5907,149.47
1.16,Ideal,G,SI1,5908,191.3
1.11,Premium,E,SI1,5908,179.17
1.08,Premium,E,SI1,5908,178.84
1.0,Fair,G,VS1,5908,159.98
1.07,Ideal,F,SI1,5909,47.25
1.22,Premium,J,VS1,5910,201.46
1.01,Very Good,H,VS2,5911,161.33
1.13,Ideal,H,SI1,5911,181.21
1.16,Ideal,D,SI1,5911,190.17
1.38,Premium,J,SI1,5912,234.45
1.33,Very Good,J,VS2,5913,213.05
1.2,Good,D,SI1,5913,194.42
1.0,Premium,H,VVS2,5914,166.19
1.1,Very Good,H,VS2,5914,183.21
2.0,Fair,H,I1,5914,303.94
1.05,Ideal,D,SI1,5914,174.28
1.05,Ideal,D,SI1,5914,169.95
1.0,Very Good,G,VVS2,5914,161.07
1.0,Ideal,F,VVS2,5914,162.64
1.0,Very Good,E,VS1,5914,162.86
1.2,Good,E,VS2,5914,189.36
1.65,Fair,J,SI1,5914,264.91
1.2,Ideal,I,VS2,5914,190.62
1.5,Premium,G,I1,5914,240.84
1.5,Good,J,SI1,5914,237.47
1.11,Very Good,D,SI1,5915,179.07
1.02,Ideal,G,VS2,5915,164.76
1.31,Very Good,I,SI2,5916,206.75
1.52,Fair,J,SI2,5916,239.93
1.05,Very Good,G,VS2,5917,171.84
1.2,Very Good,G,SI1,5918,194.21
1.02,Premium,D,SI1,5918,166.46
1.01,Very Good,G,VS2,5919,163.47
1.01,Very Good,G,VS2,5919,169.62
1.01,Very Good,G,VS2,5919,163.88
1.35,Premium,I,SI2,5919,219.31
1.51,Fair,H,SI2,5919,240.12
1.51,Fair,F,SI2,5919,238.06
1.0,Good,G,VS1,5920,160.46
1.28,Very Good,I,SI1,5920,207.63
1.21,Premium,E,SI2,5920,194.49
1.32,Premium,I,SI2,5921,217.42
1.0,Good,G,VS1,5921,162.14
1.18,Premium,I,VS1,5921,189.32
1.21,Very Good,D,SI2,5922,196.71
1.02,Good,G,VS2,5922,166.45
1.02,Ideal,G,VS2,5922,165.69
1.09,Ideal,F,SI1,5922,178.16
1.09,Ideal,F,SI1,5922,176.92
1.27,Good,I,VS2,5923,202.88
1.01,Premium,F,VS2,5923,156.22
1.03,Very Good,D,SI1,5924,168.86
1.29,Premium,H,SI2,5924,204.91
1.14,Premium,F,SI1,5925,185.87
1.14,Premium,F,SI1,5925,186.72
1.27,Ideal,J,VS2,5925,205.25
1.25,Premium,I,VS2,5925,202.58
1.29,Ideal,H,SI2,5926,207.58
1.08,Good,D,SI1,5927,169.51
1.05,Premium,G,VS2,5927,176.7
1.05,Premium,D,SI1,5927,176.61
1.0,Ideal,F,VS2,5929,159.77
1.0,Ideal,D,SI1,5929,166.47
1.0,Very Good,H,VVS2,5929,160.67
1.0,Very Good,F,VS2,5929,158.32
1.0,Very Good,F,VS2,5929,165.42
1.0,Good,F,VS2,5929,158.9
1.23,Premium,E,SI2,5929,199.48
1.02,Very Good,F,SI1,5930,165.58
0.3,Ideal,F,VS2,605,50.09
0.3,Ideal,G,VS1,605,49.99
0.3,Ideal,G,VS1,605,49.76
0.3,Premium,G,VS1,605,49.04
0.3,Ideal,F,VS2,605,48.78
0.3,Ideal,G,VS1,605,49.83
0.3,Very Good,G,VS1,605,46.57
0.3,Premium,G,VS1,605,49.3
0.3,Ideal,H,VVS2,605,49.35
0.3,Good,G,VS1,605,49.48
0.3,Ideal,F,VS2,605,49.0
0.3,Ideal,F,VS2,605,49.04
0.3,Premium,G,VS1,605,49.18
0.3,Very Good,H,VVS2,605,48.52
0.3,Premium,H,VVS2,605,48.59
0.3,Ideal,G,VS1,605,49.67
0.3,Premium,F,VS2,605,49.85
0.3,Ideal,F,VS2,605,49.31
0.3,Good,H,VVS2,605,48.82
0.3,Good,G,VS1,605,49.82
0.3,Ideal,G,VS1,605,49.85
0.3,Very Good,G,VS1,605,48.63
0.3,Premium,H,VVS2,605,50.13
0.3,Very Good,G,VS1,605,49.99
0.3,Premium,G,VS1,605,49.34
0.3,Very Good,H,VVS2,605,49.54
0.3,Ideal,G,VS1,605,49.25
0.3,Ideal,H,VVS2,605,49.64
0.3,Good,G,VS1,605,48.41
0.3,Very Good,F,VS2,605,49.28
1.15,Ideal,I,VS1,5930,188.63
1.22,Premium,H,VS2,5930,192.73
1.21,Very Good,I,VS2,5931,195.42
1.15,Very Good,D,SI1,5932,187.68
1.05,Ideal,I,VVS2,5932,174.98
1.25,Ideal,H,SI2,5932,205.13
1.01,Ideal,F,SI1,5932,166.77
1.09,Ideal,E,SI1,5935,182.06
1.0,Ideal,E,SI1,5935,161.54
